transaction_id,request_id,waste_id,buyer_company_id,seller_company_id,transaction_date,final_quantity,final_price_per_unit,transport_cost,carbon_saving_kg,delivery_status,payment_status
TRX00723,REQ01925,WST00487,C040,C034,2026-07-05,1941.13,387.34,30495.38,3560.48,In Transit,Pending
TRX00724,REQ01926,WST00487,C026,C034,2026-06-15,2256.84,382.93,22886.5,4332.22,Delivered,Pending
TRX00725,REQ01930,WST00488,C059,C034,2026-07-18,385.17,513.48,5171.4,688.1,Scheduled,Paid
TRX00726,REQ01931,WST00488,C005,C034,2026-08-17,537.25,478.05,9447.48,341.32,Delivered,Paid
TRX00727,REQ01932,WST00488,C059,C034,2026-06-03,262.97,504.65,6567.33,657.33,Delivered,Paid
TRX00728,REQ01934,WST00489,C039,C034,2026-06-28,1209.66,130.64,25117.88,842.06,Delivered,Paid
TRX00729,REQ01936,WST00489,C016,C034,2026-06-04,970.94,144.47,14882.71,1495.1,Delivered,Paid
TRX00730,REQ01937,WST00489,C015,C034,2026-08-18,2124.77,147.02,22768.72,1984.21,Delivered,Partially Paid
TRX00731,REQ01940,WST00490,C048,C034,2026-09-01,706.23,184.75,16109.83,1106.03,Delivered,Paid
TRX00732,REQ01941,WST00490,C029,C034,2026-07-26,1256.51,199.38,26020.43,768.71,Delivered,Paid
TRX00733,REQ01942,WST00491,C041,C034,2026-09-21,3107.8,340.02,66947.06,1598.31,In Transit,Paid
TRX00734,REQ01943,WST00491,C024,C034,2026-08-20,1135.11,308.52,22646.81,1529.94,Scheduled,Pending
TRX00735,REQ01944,WST00491,C028,C034,2026-06-20,3684.84,367.77,85104.63,3896.12,Delivered,Paid
TRX00736,REQ01945,WST00491,C052,C034,2026-09-21,1285.83,305.86,23039.85,2087.76,Delivered,Paid
TRX00737,REQ01946,WST00492,C045,C034,2026-07-05,1197.35,367.1,27206.06,2906.65,Delivered,Paid
TRX00738,REQ01948,WST00492,C030,C034,2026-08-18,818.43,353.29,8184.89,1420.43,Delivered,Pending
TRX00739,REQ01952,WST00493,C038,C034,2026-08-10,1785.67,435.86,21961.78,2066.86,Delivered,Paid
TRX00740,REQ01955,WST00494,C050,C034,2026-09-06,3647.48,301.9,82317.53,4057.59,Delivered,Paid
TRX00741,REQ01956,WST00494,C031,C034,2026-06-21,1542.54,310.49,16904.02,2694.26,Delivered,Paid
TRX00742,REQ01957,WST00494,C052,C034,2026-09-11,1893.23,320.9,33711.99,1011.11,In Transit,Paid
TRX00743,REQ01958,WST00495,C012,C034,2026-08-22,65.95,480.92,1064.12,33.88,Scheduled,Paid
TRX00744,REQ01960,WST00495,C031,C034,2026-08-24,95.35,368.2,852.87,139.45,Delivered,Paid
TRX00745,REQ01962,WST00496,C053,C034,2026-08-17,70.91,135.27,1077.7,98.57,Delivered,Paid
TRX00746,REQ01963,WST00496,C041,C034,2026-06-13,162.97,112.94,3452.13,341.66,In Transit,Paid
TRX00747,REQ01964,WST00496,C026,C034,2026-05-31,228.95,131.15,3400.22,227.57,Delivered,Paid
TRX00748,REQ01965,WST00497,C045,C034,2026-07-03,1194.66,242.34,26034.79,2920.95,Delivered,Paid
TRX00749,REQ01966,WST00497,C051,C034,2026-05-25,1734.6,246.75,38995.14,3394.96,Delivered,Paid
TRX00750,REQ01968,WST00498,C006,C034,2026-08-22,1046.52,219.85,16714.77,464.74,In Transit,Paid
TRX00751,REQ01971,WST00498,C022,C034,2026-07-11,3249.62,235.0,46717.5,5275.59,In Transit,Paid
TRX00752,REQ01972,WST00498,C051,C034,2026-07-04,3385.49,227.21,43486.27,7833.53,In Transit,Paid
TRX00753,REQ01980,WST00500,C058,C034,2026-05-28,172.85,73.61,1881.85,393.49,In Transit,Pending
TRX00754,REQ01986,WST00501,C029,C034,2026-06-21,1987.67,130.15,30771.07,4386.93,Delivered,Paid
TRX00755,REQ01989,WST00502,C051,C034,2026-06-14,1378.3,325.99,17182.83,3391.04,Delivered,Paid
TRX00756,REQ01990,WST00503,C039,C034,2026-09-12,581.35,450.64,7937.37,1139.17,Delivered,Paid
TRX00757,REQ01992,WST00503,C013,C034,2026-05-30,251.13,443.39,5419.76,556.4,In Transit,Paid
TRX00758,REQ01994,WST00503,C029,C034,2026-09-15,304.68,374.3,5267.88,486.24,In Transit,Pending
TRX00759,REQ01996,WST00504,C058,C034,2026-07-28,108.52,147.89,2703.84,165.77,Delivered,Partially Paid
TRX00760,REQ01999,WST00504,C010,C034,2026-06-25,98.65,155.76,1509.87,150.73,Scheduled,Pending
TRX00761,REQ02001,WST00505,C028,C035,2026-09-01,2914.09,210.7,49935.36,5757.48,Delivered,Paid
TRX00762,REQ02003,WST00506,C016,C035,2026-08-19,1197.44,188.21,13605.47,1546.7,In Transit,Paid
TRX00763,REQ02009,WST00507,C015,C035,2026-07-06,2494.38,11.55,28840.17,2267.49,In Transit,Paid
TRX00764,REQ02014,WST00508,C016,C035,2026-08-03,97.42,214.5,2377.61,222.45,Delivered,Paid
TRX00765,REQ02018,WST00509,C059,C035,2026-07-26,1273.37,116.59,13733.91,967.75,Delivered,Paid
TRX00766,REQ02022,WST00510,C060,C036,2026-06-24,879.28,432.69,9265.15,1724.0,Delivered,Paid
TRX00767,REQ02023,WST00510,C035,C036,2026-08-24,1024.29,415.85,20493.63,2131.92,Scheduled,Pending
TRX00768,REQ02028,WST00511,C030,C036,2026-09-01,3464.12,275.98,66545.58,8341.2,Delivered,Paid
TRX00769,REQ02033,WST00512,C039,C036,2026-07-31,716.77,237.29,15928.82,1148.75,Delivered,Paid
TRX00770,REQ02038,WST00513,C042,C036,2026-06-01,1192.52,404.33,12200.09,2851.2,Delivered,Paid
TRX00771,REQ02044,WST00515,C050,C036,2026-08-06,369.2,282.05,5637.8,563.57,Delivered,Pending
TRX00772,REQ02053,WST00516,C011,C036,2026-07-03,1368.25,263.87,19886.64,3282.57,Delivered,Paid
TRX00773,REQ02055,WST00517,C033,C036,2026-07-20,2398.49,304.21,55685.26,1625.51,Delivered,Paid
TRX00774,REQ02059,WST00518,C022,C036,2026-09-12,2765.82,256.23,44071.04,6655.77,Delivered,Pending
TRX00775,REQ02062,WST00519,C020,C036,2026-08-02,1276.05,239.96,12789.74,2819.22,Delivered,Partially Paid
TRX00776,REQ02065,WST00519,C057,C036,2026-07-23,2985.47,267.25,57391.9,5898.82,In Transit,Paid
TRX00777,REQ02069,WST00521,C013,C036,2026-08-05,1403.0,168.93,29813.23,868.01,Scheduled,Partially Paid
TRX00778,REQ02070,WST00521,C053,C036,2026-06-10,3646.82,170.51,40011.27,2217.13,Delivered,Paid
TRX00779,REQ02075,WST00522,C035,C036,2026-07-17,545.13,181.84,6748.43,570.47,Delivered,Paid
TRX00780,REQ02076,WST00522,C006,C036,2026-08-18,982.69,207.05,23293.04,2198.55,Delivered,Paid
TRX00781,REQ02078,WST00522,C028,C036,2026-07-17,369.68,221.04,7471.18,908.04,Delivered,Paid
TRX00782,REQ02080,WST00523,C035,C036,2026-08-25,2424.58,23.63,53240.47,3810.15,Delivered,Paid
TRX00783,REQ02081,WST00523,C038,C036,2026-09-22,944.75,25.08,8504.87,1998.28,Delivered,Paid
TRX00784,REQ02083,WST00524,C009,C036,2026-08-29,3727.25,290.08,51486.21,5334.97,In Transit,Paid
TRX00785,REQ02085,WST00524,C019,C036,2026-09-05,3900.86,298.48,94179.61,5970.03,In Transit,Pending
TRX00786,REQ02088,WST00525,C014,C036,2026-07-25,2321.3,393.85,31765.49,1310.07,Delivered,Paid
TRX00787,REQ02089,WST00525,C031,C036,2026-07-07,3545.82,409.58,42899.29,8423.84,In Transit,Partially Paid
TRX00788,REQ02090,WST00526,C049,C036,2026-07-04,1527.77,401.04,26021.51,2108.55,Delivered,Paid
TRX00789,REQ02091,WST00526,C010,C036,2026-07-06,1399.11,369.21,31855.83,576.6,In Transit,Pending
TRX00790,REQ02094,WST00527,C057,C037,2026-08-08,448.64,237.59,4588.75,446.07,In Transit,Paid
TRX00791,REQ02095,WST00527,C022,C037,2026-06-24,393.84,262.81,4059.49,732.35,Delivered,Paid
TRX00792,REQ02096,WST00527,C015,C037,2026-09-01,694.03,301.27,11074.82,1227.6,Delivered,Paid
TRX00793,REQ02099,WST00528,C021,C037,2026-07-14,2376.49,8.8,44440.59,2684.34,Scheduled,Paid
TRX00794,REQ02100,WST00528,C012,C037,2026-07-14,2732.38,8.03,50026.03,4125.45,In Transit,Pending
TRX00795,REQ02101,WST00529,C024,C037,2026-08-14,301.32,203.98,7063.5,449.99,Delivered,Pending
TRX00796,REQ02102,WST00529,C028,C037,2026-07-11,448.58,167.07,9505.01,964.41,Delivered,Paid
TRX00797,REQ02103,WST00529,C027,C037,2026-06-28,300.84,174.32,6515.54,321.8,In Transit,Paid
TRX00798,REQ02104,WST00529,C047,C037,2026-07-08,154.98,198.22,3857.65,84.97,Delivered,Paid
TRX00799,REQ02105,WST00530,C010,C037,2026-05-28,1793.13,436.12,17306.51,4039.73,Scheduled,Paid
TRX00800,REQ02107,WST00531,C002,C037,2026-07-17,2609.81,122.58,28364.37,5143.15,Delivered,Paid
TRX00801,REQ02109,WST00531,C028,C037,2026-07-31,2805.49,133.02,66482.57,5878.9,In Transit,Partially Paid
TRX00802,REQ02111,WST00531,C033,C037,2026-06-08,2584.72,110.83,49992.77,4500.36,Scheduled,Paid
TRX00803,REQ02114,WST00532,C054,C038,2026-08-04,413.61,275.53,8017.24,732.94,Delivered,Paid
TRX00804,REQ02116,WST00533,C006,C038,2026-09-04,226.35,446.97,3194.54,383.8,Delivered,Partially Paid
TRX00805,REQ02118,WST00533,C005,C038,2026-07-31,683.23,424.45,8305.94,1267.31,Delivered,Paid
TRX00806,REQ02121,WST00535,C056,C038,2026-09-08,1106.87,337.18,11437.33,1786.98,In Transit,Paid
TRX00807,REQ02123,WST00535,C005,C038,2026-09-22,1009.65,268.87,12800.83,718.53,Delivered,Paid
TRX00808,REQ02124,WST00536,C047,C038,2026-08-12,1405.44,57.6,18241.82,1607.36,Delivered,Paid
TRX00809,REQ02125,WST00536,C036,C038,2026-08-20,680.36,68.62,7737.3,681.04,Delivered,Paid
TRX00810,REQ02127,WST00536,C010,C038,2026-09-22,1773.47,68.94,42210.97,1220.09,Delivered,Pending
TRX00811,REQ02128,WST00536,C030,C038,2026-07-29,2281.8,70.12,20915.45,2285.64,Delivered,Paid
TRX00812,REQ02134,WST00538,C049,C038,2026-09-04,445.04,266.56,9786.63,1109.35,Delivered,Pending
TRX00813,REQ02135,WST00538,C004,C038,2026-09-03,254.22,261.42,6272.08,175.41,Delivered,Paid
TRX00814,REQ02137,WST00538,C033,C038,2026-07-31,387.23,258.1,9267.53,641.32,Delivered,Paid
TRX00815,REQ02139,WST00539,C024,C038,2026-08-13,1026.88,394.95,21542.39,2220.52,Delivered,Paid
TRX00816,REQ02140,WST00539,C015,C038,2026-09-14,3127.35,422.28,76012.32,6885.47,Delivered,Paid
TRX00817,REQ02141,WST00539,C045,C038,2026-06-20,1110.19,431.83,15278.29,1821.37,Scheduled,Partially Paid
TRX00818,REQ02142,WST00539,C022,C038,2026-07-19,1755.43,403.18,29989.47,2713.94,In Transit,Partially Paid
TRX00819,REQ02145,WST00540,C014,C038,2026-08-25,1742.59,516.65,36115.28,1718.28,In Transit,Paid
TRX00820,REQ02147,WST00540,C041,C038,2026-08-15,1404.05,525.87,34654.17,2154.58,Delivered,Paid
TRX00821,REQ02154,WST00542,C015,C039,2026-06-17,611.36,199.09,11425.17,1382.45,In Transit,Paid
TRX00822,REQ02155,WST00543,C030,C039,2026-09-05,840.62,504.6,14280.3,1169.17,Delivered,Partially Paid
TRX00823,REQ02157,WST00543,C016,C039,2026-09-14,534.97,431.78,11564.52,667.54,Delivered,Paid
TRX00824,REQ02158,WST00543,C005,C039,2026-08-15,416.99,425.03,7392.26,187.12,Scheduled,Pending
TRX00825,REQ02161,WST00544,C027,C039,2026-05-31,352.34,94.44,3414.11,751.89,Delivered,Paid
TRX00826,REQ02162,WST00544,C052,C039,2026-06-16,791.91,82.07,16614.94,981.36,Delivered,Partially Paid
TRX00827,REQ02165,WST00545,C053,C039,2026-08-13,3949.09,281.23,48371.05,4649.71,Delivered,Partially Paid
TRX00828,REQ02166,WST00545,C042,C039,2026-07-29,3417.25,280.0,30790.07,2905.25,In Transit,Paid
TRX00829,REQ02168,WST00545,C024,C039,2026-08-10,4112.08,224.73,92508.3,10031.64,Delivered,Paid
TRX00830,REQ02169,WST00545,C052,C039,2026-06-23,4015.91,248.46,42086.26,5115.12,Scheduled,Paid
TRX00831,REQ02173,WST00547,C043,C039,2026-06-11,874.71,192.9,21333.64,1494.87,Delivered,Paid
TRX00832,REQ02176,WST00547,C007,C039,2026-08-02,1073.3,211.11,9196.29,911.44,Delivered,Paid
TRX00833,REQ02177,WST00547,C028,C039,2026-07-25,681.01,186.52,15411.92,609.55,Delivered,Paid
TRX00834,REQ02179,WST00548,C032,C039,2026-06-09,181.59,181.82,4363.61,382.35,Delivered,Pending
TRX00835,REQ02180,WST00548,C015,C039,2026-08-07,307.3,165.64,4984.4,151.64,Scheduled,Paid
TRX00836,REQ02181,WST00549,C048,C039,2026-08-21,780.9,439.49,13749.92,333.13,Delivered,Paid
TRX00837,REQ02182,WST00549,C028,C039,2026-05-26,671.05,403.62,8980.05,993.39,Scheduled,Paid
TRX00838,REQ02184,WST00550,C023,C039,2026-07-31,3058.45,462.62,66344.38,6272.13,Delivered,Paid
TRX00839,REQ02187,WST00551,C003,C039,2026-08-20,752.68,231.05,7330.24,1236.55,Delivered,Paid
TRX00840,REQ02188,WST00551,C014,C039,2026-07-08,528.45,213.56,7528.95,669.24,Delivered,Paid
TRX00841,REQ02189,WST00552,C002,C039,2026-06-23,1608.14,242.18,28775.97,1929.68,Delivered,Paid
TRX00842,REQ02191,WST00552,C011,C039,2026-05-31,1224.05,279.96,12615.17,597.96,Delivered,Paid
TRX00843,REQ02192,WST00552,C046,C039,2026-07-20,778.55,265.58,16597.87,1248.92,Delivered,Paid
TRX00844,REQ02194,WST00553,C004,C039,2026-08-03,2083.54,269.08,43529.6,2069.3,Scheduled,Paid
TRX00845,REQ02200,WST00554,C031,C039,2026-08-28,763.6,271.9,12996.01,1086.68,Delivered,Paid
TRX00846,REQ02202,WST00555,C049,C039,2026-09-09,3608.69,71.72,68872.27,7722.7,Delivered,Paid
TRX00847,REQ02207,WST00557,C021,C039,2026-08-18,148.14,422.14,3083.95,213.3,Delivered,Paid
TRX00848,REQ02208,WST00557,C005,C039,2026-06-22,228.23,476.19,4764.51,238.49,Delivered,Paid
TRX00849,REQ02214,WST00558,C044,C039,2026-07-02,778.51,29.76,9777.52,1672.84,Delivered,Paid
TRX00850,REQ02215,WST00558,C012,C039,2026-09-21,2717.04,28.49,30153.13,6656.91,Delivered,Pending
TRX00851,REQ02218,WST00559,C051,C039,2026-06-11,2099.09,202.15,34878.24,850.47,Delivered,Paid
TRX00852,REQ02223,WST00560,C051,C039,2026-06-15,140.45,246.54,2772.48,112.67,In Transit,Paid
TRX00853,REQ02225,WST00561,C006,C039,2026-09-23,3319.82,38.53,56895.7,3066.22,Scheduled,Partially Paid
TRX00854,REQ02228,WST00562,C047,C039,2026-05-29,1585.95,123.75,27938.85,2162.05,Delivered,Paid
TRX00855,REQ02229,WST00562,C050,C039,2026-06-20,885.85,154.56,11461.51,1258.17,Delivered,Paid
TRX00856,REQ02231,WST00562,C015,C039,2026-06-29,824.32,123.54,14844.66,1635.57,Delivered,Paid
TRX00857,REQ02232,WST00562,C024,C039,2026-08-18,2736.26,161.79,35231.86,5456.52,Delivered,Paid
TRX00858,REQ02233,WST00563,C032,C039,2026-08-11,923.14,183.91,10877.09,1063.8,Delivered,Paid
TRX00859,REQ02237,WST00564,C009,C039,2026-09-27,3360.36,488.35,55027.25,7924.91,Delivered,Paid
TRX00860,REQ02238,WST00564,C038,C039,2026-07-14,2062.83,493.17,38459.02,944.36,Delivered,Paid
TRX00861,REQ02241,WST00564,C020,C039,2026-06-19,4398.59,437.93,41417.22,5012.33,Delivered,Paid
TRX00862,REQ02242,WST00565,C046,C040,2026-08-31,879.97,419.16,17087.74,1321.49,Scheduled,Paid
TRX00863,REQ02243,WST00565,C042,C040,2026-09-15,3004.78,363.03,31163.6,7379.41,Delivered,Paid
TRX00864,REQ02244,WST00565,C056,C040,2026-06-06,1665.97,417.76,18940.78,774.24,Scheduled,Paid
TRX00865,REQ02247,WST00566,C059,C040,2026-09-18,1093.52,545.38,25809.32,2095.16,Scheduled,Partially Paid
TRX00866,REQ02250,WST00567,C029,C040,2026-06-01,138.66,111.65,3398.86,331.4,Delivered,Paid
TRX00867,REQ02253,WST00567,C041,C040,2026-07-02,84.81,93.82,791.05,157.39,In Transit,Paid
TRX00868,REQ02256,WST00568,C013,C040,2026-07-15,1390.81,328.37,15959.81,1383.43,In Transit,Paid
TRX00869,REQ02259,WST00569,C003,C041,2026-08-12,182.42,234.74,1528.39,284.04,Delivered,Partially Paid
TRX00870,REQ02261,WST00570,C042,C041,2026-06-19,678.56,415.01,11223.07,522.65,Scheduled,Paid
TRX00871,REQ02266,WST00571,C023,C041,2026-08-29,1925.69,487.03,24300.87,3763.6,Delivered,Paid
TRX00872,REQ02272,WST00572,C020,C041,2026-10-03,2674.89,240.43,34152.07,1796.63,Delivered,Paid
TRX00873,REQ02274,WST00572,C001,C041,2026-08-03,2196.07,283.66,22822.55,5188.48,Scheduled,Partially Paid
TRX00874,REQ02276,WST00573,C028,C041,2026-08-16,165.64,194.84,1894.52,106.39,In Transit,Paid
TRX00875,REQ02277,WST00573,C043,C041,2026-09-12,337.58,204.99,4113.56,400.58,Delivered,Pending
TRX00876,REQ02281,WST00575,C033,C041,2026-07-24,362.19,38.77,4804.53,841.73,Delivered,Paid
TRX00877,REQ02285,WST00577,C053,C041,2026-06-10,2861.74,333.27,66359.09,5458.29,Delivered,Paid
TRX00878,REQ02288,WST00577,C013,C041,2026-08-27,2762.32,368.28,51200.15,4633.38,In Transit,Paid
TRX00879,REQ02289,WST00577,C029,C041,2026-06-25,1268.16,359.3,29030.12,2199.12,Delivered,Paid
TRX00880,REQ02290,WST00578,C026,C041,2026-08-19,2556.11,217.35,41718.97,5921.96,Delivered,Paid
TRX00881,REQ02292,WST00578,C004,C041,2026-08-23,1546.41,201.81,37593.06,1076.27,Delivered,Paid
TRX00882,REQ02294,WST00579,C010,C041,2026-05-26,2092.73,210.19,25223.57,3759.56,In Transit,Paid
TRX00883,REQ02295,WST00579,C004,C041,2026-09-23,2525.45,205.88,61616.67,2554.15,Scheduled,Partially Paid
TRX00884,REQ02296,WST00579,C040,C041,2026-07-03,1417.54,210.6,14288.39,1959.2,Scheduled,Paid
TRX00885,REQ02298,WST00580,C045,C042,2026-08-06,923.22,170.18,17077.12,1479.6,Delivered,Paid
TRX00886,REQ02301,WST00580,C019,C042,2026-08-23,1573.87,216.23,30914.52,3014.7,Delivered,Paid
TRX00887,REQ02309,WST00582,C022,C042,2026-07-03,621.93,166.46,9310.35,990.87,In Transit,Paid
TRX00888,REQ02311,WST00582,C044,C042,2026-08-21,2787.55,129.99,61025.35,4712.02,Delivered,Paid
TRX00889,REQ02314,WST00583,C059,C042,2026-08-15,4586.56,75.31,49155.12,11315.51,Scheduled,Paid
TRX00890,REQ02316,WST00584,C012,C043,2026-06-24,231.02,385.28,5717.21,129.75,In Transit,Paid
TRX00891,REQ02321,WST00585,C045,C043,2026-09-26,3405.51,325.16,56168.29,7819.59,Scheduled,Paid
TRX00892,REQ02322,WST00586,C060,C043,2026-09-05,2655.96,81.69,43191.29,4875.91,Delivered,Pending
TRX00893,REQ02323,WST00586,C025,C043,2026-05-28,3513.8,85.5,70006.21,4532.47,Delivered,Paid
TRX00894,REQ02327,WST00587,C044,C043,2026-05-30,1082.38,431.29,18678.42,454.26,Delivered,Paid
TRX00895,REQ02328,WST00587,C047,C043,2026-06-20,2087.88,369.87,32255.56,3902.85,Delivered,Paid
TRX00896,REQ02329,WST00587,C042,C043,2026-08-27,2654.51,421.52,58759.02,5161.08,Delivered,Paid
TRX00897,REQ02330,WST00587,C012,C043,2026-06-30,2629.07,356.32,51115.76,4676.83,Delivered,Partially Paid
TRX00898,REQ02333,WST00588,C014,C043,2026-06-08,2849.23,14.47,47426.72,2928.7,Delivered,Paid
TRX00899,REQ02337,WST00589,C007,C043,2026-07-15,945.2,326.66,22166.88,1526.41,Delivered,Paid
TRX00900,REQ02344,WST00591,C022,C043,2026-08-23,329.78,504.7,7925.96,633.54,Delivered,Paid
TRX00901,REQ02346,WST00592,C056,C043,2026-08-31,339.01,94.68,2997.84,326.76,Delivered,Partially Paid
TRX00902,REQ02353,WST00593,C052,C043,2026-07-29,1815.2,413.28,24548.49,3125.42,Delivered,Paid
TRX00903,REQ02357,WST00594,C047,C043,2026-09-04,2557.87,258.92,59700.7,2052.33,Scheduled,Paid
TRX00904,REQ02359,WST00595,C044,C043,2026-06-08,901.65,318.36,11037.86,1942.39,Delivered,Paid
TRX00905,REQ02360,WST00595,C029,C043,2026-06-28,865.58,329.24,14708.43,616.23,Delivered,Paid
TRX00906,REQ02362,WST00595,C051,C043,2026-08-12,818.67,359.9,14379.76,1487.28,In Transit,Paid
TRX00907,REQ02363,WST00596,C035,C043,2026-08-23,334.65,424.43,6437.42,168.31,Delivered,Paid
TRX00908,REQ02374,WST00599,C053,C043,2026-09-07,992.74,343.99,13763.52,435.11,Scheduled,Paid
TRX00909,REQ02376,WST00600,C033,C043,2026-07-21,1224.98,389.21,24640.31,2195.21,Delivered,Paid
TRX00910,REQ02378,WST00600,C024,C043,2026-08-02,598.12,387.46,10730.78,330.22,Delivered,Paid
TRX00911,REQ02379,WST00600,C012,C043,2026-09-16,1165.36,424.98,26890.47,965.05,Delivered,Pending
TRX00912,REQ02383,WST00601,C027,C043,2026-06-27,1349.84,60.48,20545.78,1878.51,Delivered,Paid
TRX00913,REQ02384,WST00601,C049,C043,2026-07-07,838.18,54.97,15731.99,763.37,Delivered,Paid
TRX00914,REQ02388,WST00602,C008,C043,2026-08-08,792.35,74.12,14101.04,1033.4,In Transit,Paid
TRX00915,REQ02393,WST00603,C037,C043,2026-07-16,1646.36,300.12,19924.76,671.99,Scheduled,Pending
TRX00916,REQ02397,WST00605,C015,C043,2026-05-24,635.75,224.37,10470.45,593.05,Delivered,Pending
TRX00917,REQ02398,WST00605,C030,C043,2026-07-09,1389.36,229.11,24384.47,2674.07,Delivered,Paid
TRX00918,REQ02400,WST00606,C032,C043,2026-09-19,3328.7,290.67,78071.99,7224.17,Delivered,Paid
TRX00919,REQ02401,WST00607,C031,C044,2026-05-30,1965.49,24.15,33410.1,3773.18,Delivered,Paid
TRX00920,REQ02403,WST00607,C018,C044,2026-06-16,1101.02,23.41,25938.54,1728.99,In Transit,Pending
TRX00921,REQ02404,WST00607,C031,C044,2026-07-11,3061.78,25.52,61072.07,3580.96,Delivered,Paid
TRX00922,REQ02406,WST00608,C057,C044,2026-09-18,2202.96,380.66,45814.73,4459.35,Delivered,Paid
TRX00923,REQ02407,WST00608,C004,C044,2026-08-17,3690.02,352.15,65641.98,8611.08,Delivered,Paid
TRX00924,REQ02408,WST00608,C015,C044,2026-08-29,3823.85,425.87,56934.14,7184.99,Delivered,Paid
TRX00925,REQ02411,WST00608,C034,C044,2026-06-17,4256.74,461.84,40077.2,9044.77,Delivered,Paid
TRX00926,REQ02413,WST00609,C020,C044,2026-08-20,876.61,318.85,17905.01,1074.62,Delivered,Paid
TRX00927,REQ02414,WST00610,C053,C044,2026-09-22,1046.44,123.4,25230.74,2518.24,Delivered,Paid
TRX00928,REQ02415,WST00610,C028,C044,2026-09-11,1029.74,122.66,16167.44,1896.95,Delivered,Paid
TRX00929,REQ02416,WST00610,C054,C044,2026-08-15,1612.28,152.43,35996.5,1970.13,Delivered,Pending
TRX00930,REQ02417,WST00611,C028,C044,2026-07-28,1966.96,284.19,39763.08,1667.69,Delivered,Paid
TRX00931,REQ02420,WST00612,C025,C044,2026-09-08,130.82,153.19,2610.95,120.88,Delivered,Partially Paid
TRX00932,REQ02422,WST00612,C055,C044,2026-06-29,169.31,138.8,3502.55,185.6,Delivered,Paid
TRX00933,REQ02429,WST00614,C056,C044,2026-08-17,2789.05,56.12,42463.48,3721.23,Delivered,Paid
TRX00934,REQ02436,WST00616,C028,C044,2026-06-28,1479.61,21.09,32088.73,1146.58,Delivered,Paid
TRX00935,REQ02437,WST00616,C021,C044,2026-06-20,817.62,24.21,17725.83,515.83,Delivered,Paid
TRX00936,REQ02443,WST00618,C059,C044,2026-08-13,1262.68,364.41,22714.46,2704.32,Delivered,Paid
TRX00937,REQ02445,WST00618,C028,C044,2026-09-02,2753.75,424.24,29804.96,6392.82,Delivered,Paid
TRX00938,REQ02446,WST00619,C020,C044,2026-09-05,2848.67,109.95,42324.72,6698.18,Delivered,Paid
TRX00939,REQ02447,WST00619,C027,C044,2026-08-04,2809.13,92.13,26077.64,1583.68,Scheduled,Pending
TRX00940,REQ02450,WST00619,C050,C044,2026-08-16,1012.41,101.69,22603.54,2215.67,Delivered,Paid
TRX00941,REQ02453,WST00620,C049,C044,2026-07-10,608.69,61.72,8694.43,1509.86,Delivered,Pending
TRX00942,REQ02455,WST00621,C060,C044,2026-09-04,619.25,287.72,11883.29,1187.01,Delivered,Paid
TRX00943,REQ02456,WST00621,C034,C044,2026-06-20,709.94,279.87,7144.34,461.63,Scheduled,Paid
TRX00944,REQ02459,WST00622,C059,C044,2026-08-05,1790.78,32.23,19872.68,3237.3,Delivered,Pending
TRX00945,REQ02461,WST00623,C041,C045,2026-07-17,416.32,228.76,6440.75,317.98,Delivered,Paid
TRX00946,REQ02462,WST00623,C001,C045,2026-08-27,850.95,188.83,7138.9,614.94,Scheduled,Paid
TRX00947,REQ02463,WST00623,C032,C045,2026-07-24,636.97,184.48,7917.6,461.54,Delivered,Paid
TRX00948,REQ02469,WST00624,C054,C045,2026-08-09,2626.43,301.53,49893.66,6014.56,Delivered,Paid
TRX00949,REQ02470,WST00625,C037,C045,2026-08-06,210.43,38.66,4364.21,300.36,Delivered,Paid
TRX00950,REQ02472,WST00625,C042,C045,2026-09-27,282.1,35.18,4522.17,464.39,In Transit,Paid
TRX00951,REQ02473,WST00625,C031,C045,2026-08-29,111.17,34.34,1816.03,53.06,Delivered,Pending
TRX00952,REQ02474,WST00625,C030,C045,2026-09-22,274.98,41.17,2213.41,135.19,Scheduled,Paid
TRX00953,REQ02475,WST00626,C029,C045,2026-05-29,2095.94,36.49,21060.3,3943.6,Delivered,Paid
TRX00954,REQ02479,WST00627,C059,C045,2026-07-27,1428.5,343.65,26469.02,626.19,Scheduled,Pending
TRX00955,REQ02480,WST00628,C006,C045,2026-07-18,181.74,217.75,3320.71,304.16,Delivered,Partially Paid
TRX00956,REQ02482,WST00628,C009,C045,2026-09-17,233.0,254.94,2715.62,475.22,Delivered,Paid
TRX00957,REQ02483,WST00628,C041,C045,2026-06-04,187.62,271.7,2316.33,264.05,In Transit,Pending
TRX00958,REQ02484,WST00628,C036,C045,2026-09-14,467.75,223.39,7301.69,826.37,Delivered,Partially Paid
TRX00959,REQ02485,WST00628,C052,C045,2026-06-25,439.57,258.09,8139.07,571.97,Scheduled,Paid
TRX00960,REQ02486,WST00629,C036,C046,2026-06-28,1842.67,472.89,26458.31,3302.93,Delivered,Pending
TRX00961,REQ02487,WST00629,C043,C046,2026-09-20,1581.21,446.29,22987.5,1143.07,Delivered,Paid
TRX00962,REQ02489,WST00630,C022,C046,2026-06-26,3073.14,194.16,53569.3,6434.34,Delivered,Paid
TRX00963,REQ02496,WST00631,C019,C046,2026-07-02,362.93,178.33,6623.38,790.71,Delivered,Paid
